date,symbol,direction,moneyness,fill_mode,T_pct,n_trades,total_minutes_in_position,basis,trade1_entry,trade1_exit,trade2_entry,trade2_exit,trade3_entry,trade3_exit
2026-01-06,META,call,ATM,mid,25.0,6,270.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,ATM,mid,30.0,7,235.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,ATM,mid,40.0,7,240.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:25
2026-01-06,META,call,ATM,mid,50.0,5,205.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,ATM,mid,60.0,5,200.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,ATM,mid,70.0,3,190.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,mid,75.0,3,190.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,mid,80.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,mid,90.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,mid,100.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,market,20.0,6,270.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,ATM,market,25.0,7,235.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,ATM,market,30.0,7,235.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,ATM,market,40.0,6,200.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:10,12:15,12:45,12:50
2026-01-06,META,call,ATM,market,50.0,5,205.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,ATM,market,60.0,4,200.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,ATM,market,70.0,3,190.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,market,75.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,market,80.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,market,90.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,ATM,market,100.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:20,13:55,15:45
2026-01-06,META,call,OTM1,mid,20.0,11,235.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:25,11:55,12:05,12:20
2026-01-06,META,call,OTM1,mid,25.0,11,220.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,mid,30.0,10,220.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,mid,40.0,6,245.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,mid,50.0,6,245.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,mid,60.0,5,225.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:05,12:25,12:45,12:50
2026-01-06,META,call,OTM1,mid,70.0,5,210.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:10,12:15,12:45,12:50
2026-01-06,META,call,OTM1,mid,75.0,4,215.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,mid,80.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,mid,90.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,mid,100.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,market,20.0,11,220.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,market,25.0,10,220.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,market,30.0,6,245.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,market,40.0,6,245.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM1,market,50.0,5,220.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:05,12:20,12:45,12:50
2026-01-06,META,call,OTM1,market,60.0,5,225.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:05,12:25,12:45,12:50
2026-01-06,META,call,OTM1,market,70.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,market,75.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,market,80.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,market,90.0,4,210.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:45,13:00
2026-01-06,META,call,OTM1,market,100.0,3,190.0,OPPORTUNITY/HINDSIGHT,10:50,11:55,12:10,12:15,13:30,15:30
2026-01-06,META,call,OTM2+,mid,20.0,5,130.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:25,10:30,10:40,11:55
2026-01-06,META,call,OTM2+,mid,25.0,5,130.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:25,10:30,10:40,11:55
2026-01-06,META,call,OTM2+,mid,30.0,4,125.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,mid,40.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,mid,50.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,mid,60.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,mid,70.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:05,12:20,12:55,13:00
2026-01-06,META,call,OTM2+,mid,75.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:05,12:20,12:55,13:00
2026-01-06,META,call,OTM2+,mid,80.0,3,90.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:05,12:20,12:55,13:00
2026-01-06,META,call,OTM2+,mid,90.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:05,12:25,12:55,13:00
2026-01-06,META,call,OTM2+,mid,100.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:05,12:25,12:55,13:00
2026-01-06,META,call,OTM2+,market,20.0,5,130.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:25,10:30,10:40,11:55
2026-01-06,META,call,OTM2+,market,25.0,4,125.0,OPPORTUNITY/HINDSIGHT,09:45,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,market,30.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,market,40.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,market,50.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,market,60.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:40,11:55,12:05,12:20
2026-01-06,META,call,OTM2+,market,70.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:40,11:55,12:05,12:20,12:55,13:00
2026-01-06,META,call,OTM2+,market,75.0,3,90.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:05,12:20,12:55,13:00
2026-01-06,META,call,OTM2+,market,80.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:05,12:25,12:55,13:00
2026-01-06,META,call,OTM2+,market,90.0,3,95.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:05,12:25,12:55,13:00
2026-01-06,META,call,OTM2+,market,100.0,3,80.0,OPPORTUNITY/HINDSIGHT,10:45,11:55,12:10,12:15,12:55,13:00
2026-01-06,META,put,OTM2+,mid,20.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,mid,25.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,mid,30.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,mid,40.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,mid,50.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,mid,60.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,mid,70.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,mid,75.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,mid,80.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,mid,90.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,mid,100.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,20.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,market,25.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,market,30.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,market,40.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,11:55,12:00
2026-01-06,META,put,OTM2+,market,50.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,60.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,70.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,75.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,80.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,90.0,3,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,11:55,12:00
2026-01-06,META,put,OTM2+,market,100.0,3,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,11:55,12:00
2026-01-06,META,put,OTM1,mid,20.0,8,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,OTM1,mid,25.0,8,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,OTM1,mid,30.0,8,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,OTM1,mid,40.0,7,170.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:45
2026-01-06,META,put,OTM1,mid,50.0,7,170.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,10:50
2026-01-06,META,put,OTM1,mid,60.0,5,180.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,mid,70.0,5,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,mid,75.0,5,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,mid,80.0,5,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,mid,90.0,4,205.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,10:45,11:00
2026-01-06,META,put,OTM1,mid,100.0,4,210.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,OTM1,market,20.0,8,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,OTM1,market,25.0,8,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,OTM1,market,30.0,8,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:45
2026-01-06,META,put,OTM1,market,40.0,7,170.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,10:50
2026-01-06,META,put,OTM1,market,50.0,5,180.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,market,60.0,5,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,market,70.0,5,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,OTM1,market,75.0,5,185.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,10:45,11:00
2026-01-06,META,put,OTM1,market,80.0,4,205.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,10:45,11:00
2026-01-06,META,put,OTM1,market,90.0,4,205.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,10:45,11:00
2026-01-06,META,put,OTM1,market,100.0,4,210.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ATM,mid,20.0,11,285.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,ATM,mid,25.0,11,290.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,ATM,mid,30.0,10,290.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:45
2026-01-06,META,put,ATM,mid,40.0,9,290.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ATM,mid,50.0,9,300.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ATM,mid,60.0,8,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,10:45,11:00
2026-01-06,META,put,ATM,mid,70.0,6,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ATM,mid,75.0,6,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ATM,mid,80.0,6,330.0,OPPORTUNITY/HINDSIGHT,09:35,10:20,10:20,10:50,10:50,11:05
2026-01-06,META,put,ATM,mid,90.0,6,300.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ATM,mid,100.0,6,310.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ATM,market,20.0,11,290.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:40
2026-01-06,META,put,ATM,market,25.0,10,290.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:45
2026-01-06,META,put,ATM,market,30.0,10,290.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,10:50
2026-01-06,META,put,ATM,market,40.0,9,295.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ATM,market,50.0,8,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ATM,market,60.0,6,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ATM,market,70.0,6,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ATM,market,75.0,6,330.0,OPPORTUNITY/HINDSIGHT,09:35,10:20,10:20,10:50,10:50,11:05
2026-01-06,META,put,ATM,market,80.0,6,330.0,OPPORTUNITY/HINDSIGHT,09:35,10:20,10:20,10:50,10:50,11:05
2026-01-06,META,put,ATM,market,90.0,6,310.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ATM,market,100.0,6,310.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ITM,mid,20.0,10,365.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:25,10:25,10:45
2026-01-06,META,put,ITM,mid,25.0,10,365.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,10:50
2026-01-06,META,put,ITM,mid,30.0,11,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ITM,mid,40.0,7,330.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:45,10:45,11:00
2026-01-06,META,put,ITM,mid,50.0,5,300.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ITM,mid,60.0,5,285.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ITM,mid,70.0,5,295.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ITM,mid,75.0,5,295.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ITM,mid,80.0,4,290.0,OPPORTUNITY/HINDSIGHT,09:35,10:40,10:40,11:05,11:20,14:10
2026-01-06,META,put,ITM,mid,90.0,3,270.0,OPPORTUNITY/HINDSIGHT,09:35,10:40,10:40,11:05,11:20,14:20
2026-01-06,META,put,ITM,mid,100.0,3,245.0,OPPORTUNITY/HINDSIGHT,09:35,10:40,10:40,11:05,11:25,14:00
2026-01-06,META,put,ITM,market,20.0,10,370.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,10:50
2026-01-06,META,put,ITM,market,25.0,11,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ITM,market,30.0,7,325.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,10:40,10:40,11:00
2026-01-06,META,put,ITM,market,40.0,6,325.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,10:50,10:50,11:05
2026-01-06,META,put,ITM,market,50.0,5,315.0,OPPORTUNITY/HINDSIGHT,09:35,10:20,10:20,10:50,10:50,11:05
2026-01-06,META,put,ITM,market,60.0,5,290.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ITM,market,70.0,5,295.0,OPPORTUNITY/HINDSIGHT,09:35,10:25,10:25,11:00,11:00,11:10
2026-01-06,META,put,ITM,market,75.0,4,295.0,OPPORTUNITY/HINDSIGHT,09:35,10:40,10:40,11:05,11:20,14:15
2026-01-06,META,put,ITM,market,80.0,3,270.0,OPPORTUNITY/HINDSIGHT,09:35,10:40,10:40,11:05,11:20,14:20
2026-01-06,META,put,ITM,market,90.0,3,245.0,OPPORTUNITY/HINDSIGHT,09:35,10:40,10:40,11:05,11:25,14:00
2026-01-06,META,put,ITM,market,100.0,3,255.0,OPPORTUNITY/HINDSIGHT,09:35,10:45,10:45,11:10,11:25,14:05
2026-01-07,META,call,ATM,mid,20.0,7,345.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,11:25
2026-01-07,META,call,ATM,mid,25.0,6,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,11:25
2026-01-07,META,call,ATM,mid,30.0,6,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,11:25
2026-01-07,META,call,ATM,mid,40.0,5,345.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ATM,mid,50.0,4,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ATM,mid,60.0,4,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,11:45,11:45,12:30
2026-01-07,META,call,ATM,mid,70.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,12:25,12:25,15:15
2026-01-07,META,call,ATM,mid,75.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,12:25,12:25,15:15
2026-01-07,META,call,ATM,mid,80.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ATM,mid,90.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ATM,mid,100.0,3,345.0,OPPORTUNITY/HINDSIGHT,09:35,11:20,11:20,12:25,12:25,15:20
2026-01-07,META,call,ATM,market,20.0,6,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,11:25
2026-01-07,META,call,ATM,market,25.0,6,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,11:25
2026-01-07,META,call,ATM,market,30.0,5,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ATM,market,40.0,4,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ATM,market,50.0,4,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,11:45,11:45,12:30
2026-01-07,META,call,ATM,market,60.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,12:25,12:25,15:15
2026-01-07,META,call,ATM,market,70.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,12:25,12:25,15:15
2026-01-07,META,call,ATM,market,75.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ATM,market,80.0,3,340.0,OPPORTUNITY/HINDSIGHT,09:35,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ATM,market,90.0,3,345.0,OPPORTUNITY/HINDSIGHT,09:35,11:20,11:20,12:25,12:25,15:20
2026-01-07,META,call,ATM,market,100.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:35,11:25,11:25,13:25,13:30,15:10
2026-01-07,META,call,ITM,mid,20.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ITM,mid,25.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ITM,mid,30.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ITM,mid,40.0,4,325.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:45,11:45,12:30
2026-01-07,META,call,ITM,mid,50.0,3,325.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,12:25,12:25,15:10
2026-01-07,META,call,ITM,mid,60.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ITM,mid,70.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ITM,mid,75.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ITM,mid,80.0,3,335.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:20
2026-01-07,META,call,ITM,mid,90.0,2,325.0,OPPORTUNITY/HINDSIGHT,09:45,11:25,11:25,15:10,,
2026-01-07,META,call,ITM,mid,100.0,2,325.0,OPPORTUNITY/HINDSIGHT,09:45,11:25,11:25,15:10,,
2026-01-07,META,call,ITM,market,20.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ITM,market,25.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ITM,market,30.0,4,325.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:25,11:25,12:25
2026-01-07,META,call,ITM,market,40.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,11:45,11:45,12:30
2026-01-07,META,call,ITM,market,50.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,09:55,12:25,12:25,15:15
2026-01-07,META,call,ITM,market,60.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ITM,market,70.0,3,330.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:15
2026-01-07,META,call,ITM,market,75.0,3,335.0,OPPORTUNITY/HINDSIGHT,09:45,11:20,11:20,12:25,12:25,15:20
2026-01-07,META,call,ITM,market,80.0,2,325.0,OPPORTUNITY/HINDSIGHT,09:45,11:25,11:25,15:10,,
