symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
TSLA,call,ITM,market,Fri-0DTE,30.0,173,93,1.86,0.526,0.3,-0.48032,-0.06986,-0.12996,-12.08637,False
TSLA,call,ITM,market,Fri-0DTE,40.0,160,93,1.72,0.4625,0.4,-0.43634,-0.04954,-0.08522,-7.92565,False
TSLA,call,ITM,market,Fri-0DTE,50.0,141,93,1.516,0.3617,0.5,-0.37932,-0.06127,-0.09289,-8.63841,False
TSLA,call,ITM,market,Fri-0DTE,60.0,133,93,1.43,0.3233,0.6,-0.37306,-0.05846,-0.08361,-7.77562,False
TSLA,call,ITM,market,Fri-0DTE,70.0,124,93,1.333,0.2661,0.7,-0.34218,-0.06482,-0.08643,-8.0381,False
TSLA,call,ITM,market,Fri-0DTE,75.0,125,93,1.344,0.264,0.75,-0.32998,-0.04487,-0.06031,-5.6086,False
TSLA,call,ITM,market,Fri-0DTE,80.0,122,93,1.312,0.2705,0.8,-0.37091,-0.05419,-0.07108,-6.61085,False
TSLA,call,ITM,market,Fri-0DTE,90.0,112,93,1.204,0.2143,0.9,-0.35351,-0.0849,-0.10225,-9.5089,False
TSLA,call,ITM,market,Fri-0DTE,100.0,113,93,1.215,0.2035,1.0,-0.30857,-0.04223,-0.05131,-4.77163,False
TSLA,call,ATM,mid,Fri-0DTE,20.0,170,93,1.828,0.7353,0.2,-0.80661,-0.06646,-0.12148,-11.29754,False
TSLA,call,ATM,mid,Fri-0DTE,25.0,168,93,1.806,0.744,0.25,-0.80657,-0.02043,-0.03691,-3.43263,False
TSLA,call,ATM,mid,Fri-0DTE,30.0,149,93,1.602,0.7181,0.3,-0.84891,-0.02385,-0.03822,-3.55406,False
TSLA,call,ATM,mid,Fri-0DTE,40.0,140,93,1.505,0.6643,0.4,-0.7978,-0.00212,-0.00319,-0.29646,False
TSLA,call,ATM,mid,Fri-0DTE,50.0,133,93,1.43,0.609,0.5,-0.81594,-0.0145,-0.02074,-1.92878,False
TSLA,call,ATM,mid,Fri-0DTE,60.0,137,93,1.473,0.5547,0.6,-0.70428,0.01926,0.02838,2.63902,False
TSLA,call,ATM,mid,Fri-0DTE,70.0,138,93,1.484,0.529,0.7,-0.69268,0.04403,0.06533,6.07548,False
TSLA,call,ATM,mid,Fri-0DTE,75.0,133,93,1.43,0.5038,0.75,-0.67444,0.04313,0.06169,5.73672,False
TSLA,call,ATM,mid,Fri-0DTE,80.0,131,93,1.409,0.4962,0.8,-0.67114,0.05882,0.08285,7.70477,False
TSLA,call,ATM,mid,Fri-0DTE,90.0,126,93,1.355,0.4921,0.9,-0.72236,0.07594,0.10289,9.56876,False
TSLA,call,ATM,mid,Fri-0DTE,100.0,124,93,1.333,0.4194,1.0,-0.7152,0.00408,0.00544,0.50594,False
TSLA,call,ATM,market,Fri-0DTE,20.0,178,93,1.914,0.691,0.2,-0.85185,-0.12501,-0.23926,-22.25149,False
TSLA,call,ATM,market,Fri-0DTE,25.0,166,93,1.785,0.6807,0.25,-0.86054,-0.10457,-0.18665,-17.35865,False
TSLA,call,ATM,market,Fri-0DTE,30.0,156,93,1.677,0.6474,0.3,-0.88206,-0.11675,-0.19584,-18.21353,False
TSLA,call,ATM,market,Fri-0DTE,40.0,149,93,1.602,0.6174,0.4,-0.84437,-0.07604,-0.12182,-11.32936,False
TSLA,call,ATM,market,Fri-0DTE,50.0,141,93,1.516,0.5532,0.5,-0.82331,-0.09126,-0.13837,-12.86833,False
TSLA,call,ATM,market,Fri-0DTE,60.0,140,93,1.505,0.5071,0.6,-0.74149,-0.06116,-0.09208,-8.56302,False
TSLA,call,ATM,market,Fri-0DTE,70.0,133,93,1.43,0.4662,0.7,-0.75151,-0.07487,-0.10707,-9.95743,False
TSLA,call,ATM,market,Fri-0DTE,75.0,131,93,1.409,0.458,0.75,-0.73347,-0.05402,-0.07609,-7.07643,False
TSLA,call,ATM,market,Fri-0DTE,80.0,129,93,1.387,0.4419,0.8,-0.77248,-0.07766,-0.10772,-10.01841,False
TSLA,call,ATM,market,Fri-0DTE,90.0,128,93,1.376,0.4141,0.9,-0.71756,-0.04779,-0.06577,-6.11685,False
