symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
NVDA,call,ITM,market,Fri-0DTE,50.0,103,93,1.108,0.1068,0.5,-0.15628,-0.08619,-0.09546,-8.87735,False
NVDA,call,ITM,market,Fri-0DTE,60.0,103,93,1.108,0.1068,0.6,-0.16292,-0.08144,-0.0902,-8.38844,False
NVDA,call,ITM,market,Fri-0DTE,70.0,98,93,1.054,0.051,0.7,-0.12311,-0.08111,-0.08547,-7.94883,False
NVDA,call,ITM,market,Fri-0DTE,75.0,97,93,1.043,0.0412,0.75,-0.1171,-0.08134,-0.08484,-7.88994,False
NVDA,call,ITM,market,Fri-0DTE,80.0,98,93,1.054,0.051,0.8,-0.12638,-0.07911,-0.08337,-7.75313,False
NVDA,call,ITM,market,Fri-0DTE,90.0,97,93,1.043,0.0412,0.9,-0.11862,-0.07662,-0.07991,-7.43169,False
NVDA,call,ITM,market,Fri-0DTE,100.0,96,93,1.032,0.0312,1.0,-0.11739,-0.08248,-0.08514,-7.91765,False
NVDA,call,ATM,mid,Fri-0DTE,20.0,224,93,2.409,0.6964,0.2,-0.53948,-0.02449,-0.05898,-5.48481,False
NVDA,call,ATM,mid,Fri-0DTE,25.0,191,93,2.054,0.6021,0.25,-0.54138,-0.0649,-0.13328,-12.39517,False
NVDA,call,ATM,mid,Fri-0DTE,30.0,188,93,2.022,0.5745,0.3,-0.56954,-0.07002,-0.14154,-13.16321,False
NVDA,call,ATM,mid,Fri-0DTE,40.0,163,93,1.753,0.4847,0.4,-0.55778,-0.09358,-0.16401,-15.25326,False
NVDA,call,ATM,mid,Fri-0DTE,50.0,151,93,1.624,0.4371,0.5,-0.56825,-0.10133,-0.16453,-15.30144,False
NVDA,call,ATM,mid,Fri-0DTE,60.0,141,93,1.516,0.3972,0.6,-0.57071,-0.10575,-0.16033,-14.91046,False
NVDA,call,ATM,mid,Fri-0DTE,70.0,133,93,1.43,0.3233,0.7,-0.513,-0.12083,-0.1728,-16.07025,False
